bankrupt,current_liability_to_current_assets,liability-assets_flag,total_expense_or_assets,cash_or_current_liability,fixed_assets_turnover_frequency,fixed_assets_to_assets,net_value_growth_rate,revenue_per_person,total_assets_to_gnp_price,quick_asset_turnover_rate,tax_rate_(a),cash_or_total_assets
0,0.0505132203500624,0,0.0375665793920856,0.0007334730885854,0.0001142311599909,0.486883613948556,0.0004448118616762,0.0133513505574079,0.0028024351085933,4020000000.0,0.0,0.0197804136089665
0,0.0400924793083901,0,0.0355623415774465,0.0020620742100868,0.0002466182659407,0.438906729524298,0.0004652994094146,0.0200490577677247,0.0026735225447295,2780000000.0,0.214394169450349,0.0411204244724146
0,0.0345076404562158,0,0.055097850488932,0.0032941685220623,0.0051252722446271,0.0508978115037113,0.0008052529573313,0.022305127564884,0.0017028067104802,5120000000.0,0.181698552485069,0.126313842457692
0,0.0517664951900967,0,0.0145634527694147,0.0015495445506511,0.0001021271960184,0.567898078026783,0.0004289408746341,0.01318390787715,0.0032575074691028,691000000.0,0.0,0.0373339065784619
0,0.0260717186207994,0,0.0147727310182652,0.00778766979301,0.0002413227817027,0.352937038425394,0.0004358532384873,0.017161405930996,0.0010084047532779,0.0001154396122224,0.0,0.137498619971814
0,0.0620057947667867,0,0.0172966222463728,0.0007080524570895,7410000000.0,0.305131762552898,0.0004166882730025,0.0162860038482441,0.0017922176038307,5770000000.0,0.0,0.0094410160412823
0,0.0374892363913661,0,0.0255153613022249,0.0048763530311844,0.0002723391893824,0.223929190550913,0.0004654241813253,0.011829678480678,0.0012073464490697,0.0001369210782367,0.0996052232007288,0.11311344663316
0,0.0252457308413018,0,0.0179325167435575,0.0036705850311302,0.0003616059236799,0.345541636830018,0.0004525477201401,0.0176989850623504,0.0005525705059186,6530000000.0,0.110841178256909,0.0739043876832071
0,0.0210769042700903,0,0.0083893154712387,0.0103396879654458,0.0001149876577392,0.735583687407797,0.0004531965340758,0.0169028979334048,0.0007011903853241,5170000000.0,0.15548132402065,0.0732251405247272
0,0.0781365575322443,0,0.0135441104854659,0.0001965602649966,7260000000.0,0.74340317895986,0.0004240498157343,0.0235771044166679,0.0042030889579685,455000000.0,0.0,0.0044848824140614
0,0.0244919945255595,0,0.0254466888996313,0.0047152140465487,0.0001936634235608,0.403268809173534,0.0004642014166003,0.0089743401436481,0.0005157557852739,589000000.0,0.0438303472011337,0.0796377960798133
1,0.0463496978563809,0,0.0122818426941727,0.0004683410513331,0.0002481312614373,0.241254966098155,0.0005930908003623,0.0465108764302396,0.0051966790201557,0.000179890331695,0.0376556331612511,0.0174991670280326
0,0.0410337040958889,0,0.0085411010901609,0.0015284375797276,9910000000.0,0.235157143878478,0.0004533712147508,0.0161861257582656,0.123641595293978,4110000000.0,0.0,0.0078029774880546
0,0.0449983193970988,0,0.0102794069829034,0.0015974606182147,0.0001134746622426,0.405468065643711,0.000453396169133,0.0253220334004083,0.0305985940661698,5210000000.0,0.0,0.0185306480150192
0,0.0158784475451234,0,0.0200333885792837,0.0045101923113863,4990000000.0,0.562679164780653,0.0004307625445304,0.0062423806236505,0.0012671327201111,9920000000.0,0.0,0.0142691386036753
0,0.06462815000974,0,0.010007046217792,0.0009273206067483,9680000000.0,0.707062909755152,0.0004414430200871,0.0276339174243203,0.0046656856474019,2600000000.0,0.0,0.0160115745850151
0,0.109193661773824,0,0.0101786124165956,0.0006013241749698,5300000000.0,0.758667815064005,0.0004289159202519,0.0146086394547831,0.0076219978569611,5240000000.0,0.0,0.0139627703970595
0,0.052225877991871,0,0.0130755127341572,0.0010460027900716,469000000.0,0.545774684700007,0.0004198574795345,0.0143383810936651,0.0113816796570738,0.0001041801448218,0.0,0.0203231633930174
0,0.0367371680508704,0,0.0161415560056842,0.0016018310587005,0.0001180136487323,0.161128247987278,0.0004527224008151,0.0098056783631743,0.0081817116437169,0.0003005890161021,0.0004048992813037,0.0245077683073538
0,0.0396122102465989,0,0.0228645647400072,0.0004201990688917,552000000.0,0.592249765726687,0.0004192835287452,0.0167648311619641,0.0055605436945229,0.0001151246766638,0.0,0.0059894373062696
0,0.0928882546861624,0,0.0043546221008691,0.0005972048913562,1060000000.0,0.63730569724441,0.0004377497715301,0.0200373074041978,0.0084611451256199,0.0005544306297993,0.0,0.0118477865542303
0,0.0161542918610129,0,0.0052397947325623,0.0001685487439006,0.000164916509126,0.328677808573805,0.0004600090804005,0.0220084308858305,0.0042849330360292,3650000000.0,0.258123291831157,0.0017974975536348
0,0.0316568310376649,0,0.0148352651271567,0.002565647994382,0.0001626470158811,0.262906980084168,0.0004600839435469,0.0129841516971931,0.0396191193292042,7250000000.0,0.0,0.0292768697729722
0,0.0189296627238524,0,0.0077622833145199,0.0082490475127751,0.0001134746622426,0.39583344172098,0.0004361776454552,0.0171907818398132,0.0027177785948164,6010000000.0,0.247494685696933,0.0590410650272897
0,0.0249394178561922,0,0.0057702096976265,0.0013010854822019,7790000000.0,0.364546048628409,0.0004555422459972,0.0144764478651058,0.0353020701120046,2230000000.0,0.0004048992813037,0.0070440754094556
0,0.0581149584214648,0,0.0120550413306969,0.0020071189683809,3630000000.0,0.324730935853264,0.0004276182923806,0.0073292892498861,0.0060581761140461,0.0003328992536611,0.0,0.0326291428656334
0,0.0463054761581205,0,0.0137007590366135,0.0036404488880664,7560000000.0,0.550751195301038,0.0004534460778973,0.0180456207863931,0.0134553508840357,5830000000.0,0.0,0.0397690141334695
0,0.023465526191408,0,0.0182796235954189,0.0071726514766163,953000000.0,0.571264408602692,0.000417312132556,0.0114566044386998,0.0034840214157256,5880000000.0,0.0,0.0645674752697045
0,0.0771026685732379,0,0.0417129911779893,0.001633338566866,0.0001618905181328,0.382107596492689,0.0003917338908608,0.0259477402582142,0.0052017478282914,2500000000.0,0.0,0.0273574473413952
0,0.0439873936082575,0,0.0159734765944761,0.0022120998966239,9380000000.0,0.585991590396853,0.000456216014315,0.0169704625236843,0.013093542609881,4120000000.0,0.0,0.0291808659943564
0,0.0307603698188223,0,0.0084578762579408,0.0046776683968343,0.0004667591106915,0.0767335232390974,0.0004631782869325,0.0167912694798995,0.014577255841453,7350000000.0,0.134527786213179,0.0358985733045689
0,0.0080145379873263,0,0.0197168875012358,0.0158832618559789,0.0001656730068742,0.316774910990687,0.0004794485440889,0.0195320417725423,0.0027264967493912,7600000000.0,0.0,0.0435680558315913
0,0.0714725139101212,0,0.0537666520503052,0.0001314595681579,0.0008200435591403,0.0962883741703758,0.0003506340234733,0.113373382489021,0.0023587692030392,5410000000.0,0.0,0.0041113390214456
0,0.0382162985914897,0,0.0246725392603706,0.0007829600865179,0.0001286046172083,0.549093889118989,0.0004288161027234,0.0108837742167648,0.0030954338700156,4760000000.0,0.802409150723757,0.0119049284588789
0,0.0431855487649164,0,0.0079812899425639,0.0001242165926016,0.0001006142005218,0.610381549697466,0.0004657735426753,0.0253895979906878,0.0092981583499082,3640000000.0,0.0462597428889564,0.0015903660592924
0,0.0762302379527551,0,0.0129067349982213,0.0001682109597684,0.000111961666746,0.320661078708548,0.0004396962133372,0.0290468986384266,0.0093528063543359,7480000000.0,0.0,0.0031470027104244
0,0.0525303891410476,0,0.0066012909857322,0.0020884981865683,552000000.0,0.644139233806562,0.00043949657828,0.0245641349529251,0.0073604835454953,5230000000.0,0.166109930154874,0.0247428311732969
0,0.0238889774542539,0,0.0171644719325755,0.0020597511304683,0.0001096921735012,0.400455040716516,0.0004347552456731,0.0091829090962501,0.0107416268524142,3610000000.0,0.0,0.0225814280079502
0,0.0263673978376367,0,0.0116946825581134,0.0056292539053973,8850000000.0,0.339675319260627,0.0004232512755058,0.0078081165636061,0.0028913009330032,0.0001111652801122,0.0,0.0389502909171906
0,0.0142845858817961,0,0.0311968100000734,0.0126763986495116,0.0001755074776019,0.431204130304703,0.0004545690250936,0.0144940734103961,0.0038223661341123,4250000000.0,0.0,0.0710858921644458
0,0.0186406872540869,0,0.0142898176100354,0.0008766069722544,0.0001944199213091,0.255390748043116,0.0004059828430637,0.0142649413216221,0.0024980497936707,0.0001874745340585,0.0561797752808989,0.0111731351109499
0,0.0501933719021355,0,0.0280761544463184,0.0010902197686989,0.0004856715543986,0.160628041492539,0.0004432646899834,0.0187829560977043,0.0037595871730708,9950000000.0,0.276647433950805,0.0265759384572195
0,0.027862863472323,0,0.0125371544703951,0.000983500541829,6730000000.0,0.451664011718569,0.0004427905567227,0.0081518146967671,0.0034006044704449,0.0001883599686461,0.0,0.0160620732121478
0,0.041280949653151,0,0.0148527894024326,0.0006842640829325,4310000000.0,0.584870375888029,0.0004425410129013,0.009444354684723,0.002956052583075,5370000000.0,0.0,0.0072880460754766
0,0.0398470203457387,0,0.0157359372792986,0.0008989385588253,0.0001021271960184,0.545062992641485,0.0004414679744692,0.0082810686955627,0.0012867552412201,6090000000.0,0.500759186152445,0.0117466808198423
0,0.0258315724519613,0,0.0123046875848612,0.0008459518040412,0.0001686989978674,0.45260477551641,0.0004558167442007,0.0158629907612767,0.001636653396837,3780000000.0,0.196072476971353,0.0078225773602293
0,0.0247031732710715,0,0.0168629316396944,0.0009326405270861,0.0005590518359822,0.137426852078216,0.0004579378666828,0.0107868337176681,0.005135402016794,3800000000.0,0.0838141512298816,0.0074519471109094
0,0.0282319899880329,0,0.0170019744765882,0.0009523328387098,0.0004402816895015,0.27453493703331,0.0004794485440889,0.0403301852151051,0.0024535187789021,7240000000.0,0.282417248709384,0.0218003801642961
0,0.0603219015903774,0,0.0322971153952678,0.000213792968709,6730000000.0,0.519062138422167,0.0003973985356069,0.0082751935137993,0.0021727786660343,5030000000.0,0.0,0.0066831880311584
0,0.0371399201859723,0,0.0420498899151101,0.0020780380712241,0.0002761216781238,0.393000318449967,0.0004500023731617,0.0133366626029993,0.0027553275637269,3760000000.0,0.244154266626177,0.042391264590205
0,0.0285041569575498,0,0.0354037974905626,0.003794315224686,0.0065240365812051,0.0254360727921837,0.0004950699873096,0.0238943642318934,0.0033336277863347,4510000000.0,0.253669399736815,0.0950989560821059
0,0.0401724688352741,0,0.0118931566981827,0.0037263379703804,0.0001195266442289,0.570018335656744,0.0004538453480115,0.0174081635650603,0.0035033503386018,7180000000.0,0.173398117218342,0.0687615541147595
0,0.0156037943410021,0,0.018374308690846,0.0039480854318629,0.0002549397411718,0.366417210267133,0.0004378745434408,0.0154370400834276,0.0008552356969828,7060000000.0,0.0,0.0336403211196501
0,0.173423807149912,0,0.0140790539219647,0.0003865222648977,0.0001013706982701,0.225443490123036,0.0004163139572704,0.0123966335208496,0.001568051005839,4130000000.0,0.0,0.0057134751740544
0,0.0346272515289242,0,0.0249352091739885,0.0036137945856735,0.0003094075790483,0.172440516401272,0.0004920255526884,0.0193234728199404,0.0014760542125365,0.0001300543208206,0.256706144346594,0.0740202094242443
0,0.0270724703644462,0,0.0179251253341804,0.0022545649759114,0.0003313460137485,0.2970190871504,0.0004482805207939,0.0148671474523743,0.0005525315604882,5330000000.0,0.347606032999291,0.0474529132168024
0,0.0224249467788792,0,0.0077375337963326,0.0137139698556279,0.0001429780744257,0.581196436520783,0.0004558916073471,0.010778020945023,0.0008215289764352,9100000000.0,0.193744306103857,0.156697426442767
0,0.0192152085065583,0,0.0204758933594315,0.014605103177845,6660000000.0,0.674874333381879,0.0005229190777798,0.0059838726260593,0.0007053758816433,0.000126820628787,0.213584370887742,0.115264597296907
0,0.0274471154561668,0,0.0259219928896285,0.0017952497155737,0.0001308741104532,0.503298610938213,0.0004469080297761,0.0089919656889385,0.0006298290550311,3960000000.0,0.0,0.0272620605434774
0,0.0392637447309802,0,0.0083521876152854,0.0012942164340492,0.0001248221284669,0.179109820625803,0.0004894053425635,0.0170204015686735,0.122127788918233,681000000.0,0.0,0.0086828993135718
0,0.0369816438751955,0,0.0124748321802229,0.0025293775414629,0.0001422215766774,0.364702923347387,0.0004754308885641,0.0288060161861258,0.03076808030688,5640000000.0,0.0,0.027512047336305
0,0.0196162286333824,0,0.0175509534663498,0.0066411869208424,6810000000.0,0.483886611654379,0.0004444625003262,0.0066977072103168,0.0012895946778304,0.0001386360700284,0.707359044437696,0.0391315838023
0,0.0474907172903384,0,0.0090196268525521,0.0007313797130587,0.0001157441554875,0.639273549273373,0.0004268447065342,0.0225048837448409,0.0043923743281007,1730000000.0,0.0,0.0133043774121735
0,0.123828979210127,0,0.0160384716693476,0.0006533708937888,5830000000.0,0.758245891482815,0.0004422914690799,0.0147819573168045,0.0071240315884916,366000000.0,0.0,0.0168341737056791
0,0.0825723905949933,0,0.0107952457250054,0.0004582864401754,5370000000.0,0.193662390695302,0.0004599841260184,0.0104695739024426,0.009710607282378,0.0001409703630489,0.0,0.0102825472033654
0,0.0359317646752983,0,0.0143029178724232,0.0010241479643409,0.0001270916217117,0.169044524973235,0.0004411934762657,0.0094942937297122,0.0078464800019018,0.0002833531138185,0.0,0.0159314337643462
0,0.0414138479937262,0,0.0155413346824712,0.0006636216502052,6510000000.0,0.635691409680433,0.0004302135481233,0.0201136847671225,0.0051598943714836,7800000000.0,0.0,0.0085233612130751
0,0.0811035123513413,0,0.0037288494434032,0.0002314993047311,983000000.0,0.614659825181907,0.0004575385965685,0.0192147819573168,0.0083826413686053,0.000661808172778,0.0163984208928029,0.0045487873763615
0,0.0161827490652512,0,0.0048230356956291,0.0002213577748353,0.0001528125451534,0.321203157098993,0.0004329585301589,0.019722985179854,0.0039737413554349,359000000.0,0.0,0.0023972412121667
0,0.020256642845268,0,0.0143412090870782,0.0029380004840641,0.0001830724550848,0.237177394921088,0.0004495531942831,0.0132690980127198,0.0414676894334344,9660000000.0,0.0592165198906772,0.0246259607910733
0,0.0204130495863123,0,0.0060326793990302,0.0060168524819386,0.0001089356757529,0.386885318122624,0.0004222780546022,0.0211770926663044,0.0024197521185,8340000000.0,0.235550156898471,0.0389131579451795
0,0.0217019367253113,0,0.0057735456006547,0.0010890386998641,8930000000.0,0.347393836226368,0.0004439135039191,0.0156456090360296,0.0338284221641362,2350000000.0,0.0857374228160745,0.005999868348071
0,0.0477021164750382,0,0.0105811759239364,0.0008613769749805,3930000000.0,0.330302664579051,0.0004273188397949,0.0077611151094987,0.0054776690259534,0.0002072809387423,0.0,0.0124754887043937
0,0.0464167065000612,0,0.0103331443280832,0.0023683041976716,9150000000.0,0.564572475723464,0.0004501271450724,0.0194967906819617,0.0134652048815838,4290000000.0,0.71748152647029,0.0255673772861636
0,0.0192635312404719,0,0.0175991626331162,0.0070719809427987,0.0001059096847598,0.548312703618893,0.0004406943886228,0.0120294346606348,0.0031759071033147,5670000000.0,0.0,0.0560630777380843
0,0.0624889008083712,0,0.0128922614928299,0.0024950118778079,0.0001664295046225,0.380258124436022,0.0004497777837224,0.025783235168838,0.0048174022608015,3470000000.0,0.0022269460471707,0.0404757564830566
0,0.0446297534017096,0,0.0116864055723917,0.0022116262060187,0.0001028836937666,0.550864530728004,0.0004473072998904,0.0176637339717698,0.0131705279361845,6310000000.0,0.0,0.0324184337872434
0,0.0287761736563943,0,0.0062469784285763,0.0060178380856302,0.0003971613178493,0.0967256504011944,0.0004564406037543,0.0144617599106972,0.0139345447523164,5990000000.0,0.0948476566454094,0.0364792188114938
0,0.0104242015522368,0,0.010341390750008,0.0089241482853942,0.0001936634235608,0.327143299827869,0.0004389226274908,0.0207041405343478,0.0026067113358993,7770000000.0,0.0,0.034437803701898
0,0.0760059308776376,0,0.0169331951007053,0.0002231325649137,0.0004728110926777,0.129504025344688,0.0004532963516044,0.068780752904543,0.0016840108256623,5200000000.0,0.286466241522421,0.0046759509402306
0,0.0322788646531719,0,0.0213525116099294,0.0019918508652171,0.0001475170609154,0.497372677235849,0.0004483054751761,0.0131809702862682,0.002981455980492,6170000000.0,0.276242534669501,0.0303950094280018
0,0.0350265528923257,0,0.0077923283006919,0.0002063888058216,0.000117257150984,0.580458116742444,0.0004479810682082,0.0271080886564928,0.0087895883684688,3490000000.0,0.279481728919931,0.0023622710626026
0,0.0603243463374209,0,0.0093271789282288,0.0002331902074426,0.0001270916217117,0.314060089177644,0.0004403949360371,0.030083868219673,0.0087813846157846,8930000000.0,0.0,0.0042360188425046
0,0.0171920604912926,0,0.0074811513200082,0.012889469121999,6200000000.0,0.635943061519539,0.0004478562962975,0.0292907186816092,0.0068016719366063,6230000000.0,0.249924081384756,0.0584945240889497
0,0.0270483443252187,0,0.0284814257513158,0.0022956457096103,0.0001165006532358,0.397402048411445,0.0004095263653278,0.0094002908214972,0.0090163433730644,4220000000.0,0.0,0.025326939004139
0,0.0167479136066938,0,0.010514371781792,0.0085945453769543,9080000000.0,0.317724191526537,0.0004443127740334,0.0073057885228324,0.0026553538738444,0.0001308316754128,0.0,0.0379885841191444
0,0.0287162453616587,0,0.0272550261232813,0.0041220363511915,0.000159621024888,0.438922803266009,0.0004717625943893,0.0144441343654069,0.0033229911785121,2370000000.0,0.0104261564935722,0.0372600191848679
0,0.0173845458281126,0,0.0132636398683073,0.0019210953786882,0.0001883679393228,0.265450062143881,0.0004481557488832,0.0148524594979657,0.0021713907845626,0.0001504284639017,0.0,0.0200779994456462
0,0.0510081471326701,0,0.0257387691170301,0.0021330589537745,0.0004289342232772,0.208750559657334,0.0005217462218192,0.0226576384706902,0.0036723858757586,5730000000.0,0.157303370786517,0.0389896093116743
0,0.0321328701212427,0,0.0130416455323903,0.0019220464325215,8250000000.0,0.429477802800109,0.0004418921989656,0.0088950251898418,0.0032573448155816,0.0001172964989576,0.0,0.0327188751371538
0,0.0454636393512609,0,0.0081831653689738,0.0005986432963968,401000000.0,0.557357731455713,0.0004511752291224,0.0093033503224006,0.0029568773960069,8900000000.0,0.0,0.0068479094475193
0,0.0318356199282447,0,0.0181496618816136,0.0005899891787084,0.0001089356757529,0.504162918313627,0.0004394716238979,0.0080519366067887,0.0012223705805291,8770000000.0,0.0,0.0078891423455389
0,0.0146509242581159,0,0.0129938246032219,0.0011934343030233,0.0001452475676706,0.440034932841058,0.0005087948974876,0.0196172319081122,0.0018277468830542,5840000000.0,0.922866686911631,0.0072739741695561
0,0.0284735348525265,0,0.033854516688587,0.0029328325209208,0.0005643473202202,0.145205081253668,0.0004402951185086,0.0129430254248491,0.0045567061248358,2990000000.0,0.0,0.0264333164758613
0,0.0193169006050441,0,0.0148688827890625,0.0035732437784009,0.0004221257435427,0.253607043096872,0.0005089945325447,0.0225930114712924,0.0029476152067751,9790000000.0,0.284542969936228,0.0564383330826369
0,0.0542550052314171,0,0.054119781904584,0.0005199305577695,719000000.0,0.558462426963961,0.0004488794259653,0.0067329583008974,0.0017483198487132,0.0001002364261205,0.0,0.0145184496557384
0,0.0349455199922412,0,0.0389332887070535,0.0014671714896608,0.0003396674889797,0.36322920638312,0.0004567899651042,0.0147437686353422,0.0027513541235756,4310000000.0,0.282417248709384,0.0308740926800222
0,0.0176003325658462,0,0.0416222491992527,0.0068296283966359,0.0091150413690793,0.0223255790754764,0.0004886816654814,0.0342170585902501,0.0037118735858733,477000000.0,0.228363194655329,0.109023687246129
0,0.0454649658819337,0,0.0109014040442368,0.0033980629190936,0.0001104486712495,0.564998745485731,0.0004548684776793,0.0161596874403302,0.0037383321484067,6810000000.0,0.0,0.0671601185629433
0,0.0138312859745101,0,0.0166799516037046,0.0052303333325131,0.0002829301578583,0.342693812784883,0.0004262707557449,0.0172230953395121,0.0007646641688779,6150000000.0,0.0,0.0419865749723513
0,0.120395925863381,0,0.0146176228437957,0.0005993795698116,9230000000.0,0.245477926175039,0.0004120467579241,0.0133102242850638,0.0013358461080154,0.0001011802478636,0.0,0.0106427588408981
0,0.0396927359953378,0,0.0203067505989079,0.0040077784734873,0.0003426934799728,0.164646312660097,0.000446359033369,0.0212035309842398,0.0014884405852073,0.0001051763251563,0.233626885312279,0.0891858458421904
0,0.0352200914385988,0,0.0235562888483708,0.0011816751091201,0.0003336155069934,0.294311814076394,0.0004095762740921,0.012860772880161,0.0005392745105577,5300000000.0,0.0,0.0318608120563669
0,0.0096563834720981,0,0.0078989038737842,0.0403701974607299,0.0001535690429017,0.604687314865031,0.0004361277366909,0.0112744738040333,0.0006665155394638,6940000000.0,0.22684482235044,0.190375357394968
0,0.0144766040453074,0,0.020125819111081,0.0266704107494417,8400000000.0,0.605839440256672,0.0005439306675431,0.0047089581833938,0.0007924378994207,0.0001357025803926,0.167020953537807,0.190048613005299
0,0.0299710830459021,0,0.0257963056582363,0.0012010324348003,0.0001792899663434,0.449344906231768,0.0004522981763187,0.0118061777536243,0.0006472174645532,4400000000.0,0.191011235955056,0.0221517574518338
1,0.0852990675271157,0,0.0110041291592383,0.0001597132103082,75600000.0,0.307354717951981,0.0003669791437762,7050000000.0,0.0037355857909639,0.0049638751954963,0.0,0.0063272975185145
0,0.0365272061277277,0,0.009198186551047,0.0008543793267365,0.0001641600113777,0.161040154915539,0.0004797979054389,0.0202605643112084,0.117136985126706,2830000000.0,0.0,0.0039301274964283
0,0.0391831118547368,0,0.0157133823577976,0.0021093321592019,0.0001717249888605,0.334726949846318,0.0004692921105572,0.0317465446587254,0.0270987522155732,4750000000.0,0.0,0.0277889790096172
0,0.0092008287743119,0,0.0155635777758666,0.0513795775719872,6580000000.0,0.462926116710989,0.0004437388232441,0.006612517074747,0.0011173643250483,0.0001710733365966,0.0,0.164609565444324
0,0.0435985614263257,0,0.0072154209644181,0.0005432426374511,0.0001429780744257,0.638713307213877,0.0004753310710355,0.0285768840973518,0.0046126880261413,1690000000.0,0.0,0.0099165533492909
0,0.112405983572002,0,0.0105538130076679,0.0005862066104744,7110000000.0,0.711952687855035,0.0004274186573234,0.0172348457030389,0.006212052014017,2570000000.0,0.0,0.0151756911693217
0,0.0928041808744712,0,0.0091764059768828,0.0005433235517424,0.0001217961374737,0.203857934380116,0.0004406444798585,0.0161009356226958,0.0081597682392265,0.0001070204248027,0.0,0.0110852605615312
0,0.0343501444232271,0,0.0281039402262587,0.0010888453527942,0.00012784811946,0.197555101962235,0.0004186097604274,0.0088744620536697,0.0061652566329045,0.0002125159154706,0.0,0.0148348511437055
0,0.0334837278434637,0,0.0145099481346636,0.0014864661864358,8930000000.0,0.489904274881393,0.0004396213501907,0.0262561873007946,0.0046917616259355,7630000000.0,0.0,0.0198426359993631
0,0.0824892196246943,0,0.0054198083392719,0.000408488357495,151000000.0,0.446699709061866,0.0004728605872035,0.0120764361147423,0.007354074336494,0.0004445945618472,0.0,0.0078517483432325
0,0.0105616280750426,0,0.0060473772968549,0.0001398709041085,0.0001853419483296,0.342017572009898,0.0004372257295051,0.0226165121983461,0.0032627634833137,2210000000.0,0.0,0.0009435273374785
0,0.0285365647319917,0,0.0140826469090825,0.0022590525711192,0.0002284623199819,0.216382852398868,0.0004585617262363,0.0175491679273828,0.0395624714270236,9700000000.0,0.0,0.0286058524138032
0,0.0254084161793076,0,0.0053420112891955,0.0106846048556858,0.0001043966892632,0.3552054401881,0.0004366018699516,0.0210331507131002,0.0023021247591859,0.000128626363936,0.323514525761717,0.104598034979079
0,0.0131283141693715,0,0.0077857031140979,0.0007880367004575,0.0001180136487323,0.351990112286186,0.000446533714044,0.0203046281744341,0.0294842402572812,1110000000.0,0.168640550663023,0.0027020014269633
0,0.0542758727928149,0,0.0136269573325009,0.0010570310154595,4160000000.0,0.43697842082148,0.0004218538301058,0.009403228412379,0.0048075731391377,0.0001303959406256,0.0,0.0168679042438408
0,0.0377150299579985,0,0.0107045989196113,0.0006904714566052,0.0001036401915149,0.483493163978873,0.0004468082122476,0.0228103931965395,0.0127156218460115,2130000000.0,0.0,0.0087645961460011
0,0.0123983538780826,0,0.0283468225960922,0.0159911577795138,0.0001308741104532,0.529881267663683,0.0004390473994015,0.013360163330053,0.0027188735213521,6500000000.0,0.0,0.102636176479491
0,0.036195491068728,0,0.0117827322145336,0.0029309487569361,0.000149030056412,0.387688171510029,0.0004376499540015,0.0233744106458294,0.0041226593290483,3510000000.0,0.341431318959409,0.0267264003874476
0,0.0370383493850382,0,0.0108207018859159,0.0015280031414923,0.000122552635222,0.531283949826223,0.0004682440265073,0.0241293715024309,0.0127586772173377,4720000000.0,0.088470492964875,0.0200151261745133
0,0.0295731461460489,0,0.0078192791860268,0.0115917880056169,0.0004024568020873,0.0836463355077655,0.0004440881845941,0.0170057136142649,0.0125647151286104,5710000000.0,0.116003644093532,0.0740139672971822
0,0.0057939842202602,0,0.0269350448346575,0.009209833621403,0.0002216538402473,0.316228868659953,0.0004442129565048,0.0247462655875916,0.0023191863623843,8720000000.0,0.0,0.025242674808805
0,0.0522753844847104,0,0.0316233446159879,0.0001748912856354,0.0003071380858034,0.139570534870032,0.0004108489475813,0.0501593643053332,0.001369589878866,6160000000.0,0.0,0.0036891106537491
0,0.0299003463650618,0,0.0251172005291793,0.00326995705788,0.0001656730068742,0.49622093821733,0.0004369512313016,0.0137831764170204,0.0025281021025184,5240000000.0,0.0,0.047788041085956
0,0.0435802650711212,0,0.0093064330740006,5900000000.0,0.0001376825901877,0.572520662583704,0.0004629536974932,0.0313617202532203,0.0094557953228672,308000000.0,0.0944427573641057,0.0009903116504088
0,0.0702407962891428,0,0.0273670269637745,0.0002816346663152,0.0001512995496568,0.353740945557676,0.0004077046954315,0.035186463581217,0.0066638842672234,4100000000.0,0.0,0.0056876015347817
0,0.0182055640600605,0,0.0066232843458245,0.0115832392863714,6580000000.0,0.660883926906652,0.0004552427934115,0.0283183760997606,0.0064395262138845,3920000000.0,0.0,0.0516036519928238
0,0.0269646318740783,0,0.0200431537124102,0.0021103625727772,0.0001755074776019,0.360740333298844,0.000450401643276,0.011735675572463,0.0082294061076951,2860000000.0,0.0,0.0265520558801995
0,0.0114834296233773,0,0.0110488130435003,0.0118248947143299,0.0001013706982701,0.28201177761145,0.0004605331224255,0.007320476477241,0.0025023904605609,0.0001595048761337,0.0,0.0411214685935959
0,0.0270488854651999,0,0.0238752607579281,0.0037962702841883,0.0001558385361465,0.407256795506703,0.0004361277366909,0.01395355668816,0.0029307595519766,3010000000.0,0.1662111549752,0.0328460500010356
0,0.0193392346932856,0,0.0126618414144832,0.002111811995686,0.0002140888627645,0.245798499127617,0.000440369981655,0.0159099922153842,0.0020313396821954,0.0001402920425217,0.0,0.0261707855388416
0,0.0370117131536008,0,0.0209101658389025,0.0063467524453189,0.0003056250903069,0.211147954256183,0.000436327371748,0.0180103696958125,0.0032991309082702,5920000000.0,0.230387691061848,0.0746437825497363
0,0.0298435793055982,0,0.0175488720330889,0.0076399623475566,7490000000.0,0.425826962140422,0.0004328587126303,0.0084220730578852,0.0028023429369937,0.0001152574099406,0.0,0.126309989153332
0,0.0394578404863602,0,0.0253378343892485,0.0044432293810708,3710000000.0,0.60193753971456,0.0004020150963032,0.0088685868719063,0.0024323022559768,0.0001811406687468,0.0,0.0673852159476118
0,0.0169913843315541,0,0.0151850685570532,0.0058358214260935,0.0001096921735012,0.522064346422653,0.0004315361303768,0.0080989380608962,0.0009241464091488,7760000000.0,0.0,0.0415652054056264
0,0.0202977104663214,0,0.0141835621830441,0.0018056513992958,0.0001210396397255,0.475717369780553,0.0004332080739803,0.0206923901708209,0.0016104931968944,3160000000.0,0.0,0.0125575765172653
0,0.0167178751517933,0,0.0183215962000728,0.0051666196239967,0.0005318179170439,0.151943019394538,0.0004457351738155,0.013609858554999,0.0046308877090869,3120000000.0,0.0652900091102338,0.0281882084612934
0,0.0222407485823433,0,0.0172920730766706,0.0035048846490584,0.0003737098876525,0.305834149630921,0.0004675702581895,0.0221083089758089,0.0028265034272009,747000000.0,0.226946047170766,0.0593212578842915
0,0.0859262984335083,0,0.0624494288550256,0.0005804344523117,6880000000.0,0.593709209613282,0.0003472402275021,0.0066800816650265,0.0012342553619226,6790000000.0,0.0,0.0206651594099414
